DATA,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),,LINHÓ (21A/09G),
,Precipitação anual (mm),FLAG,Precipitação diária (mm),FLAG,Precipitação diária máxima anual (mm),FLAG,Precipitação horária (mm),FLAG,Precipitação mensal (mm),FLAG,Velocidade do vento horária (m/s),FLAG,Velocidade do vento máxima horária (m/s),FLAG,Velocidade do vento média diária (m/s),FLAG
2020-09-06,,,,,,,0,,,,3.7,,7.8,,,
2020-09-06,,,,,,,0,,,,4.1,,9.3,,,
2020-09-06,,,,,,,0,,,,3.5,,7.1,,,
2020-09-06,,,,,,,0,,,,3.9,,7.8,,,
2020-09-06,,,,,,,0,,,,3.3,,6.2,,,
2020-09-06,,,,,,,0,,,,3.4,,7.4,,,
2020-10-06,,,,,,,0,,,,3.3,,6.4,,,
2020-10-06,,,,,,,0,,,,3.1,,7.6,,,
2020-10-06,,,,,,,0,,,,2.9,,6.3,,,
2020-10-06,,,,,,,0,,,,2.5,,4.6,,,
2020-10-06,,,,,,,0,,,,2.4,,6.5,,,
2020-10-06,,,,,,,0,,,,2.5,,6.2,,,
2020-10-06,,,,,,,0,,,,2.2,,6.1,,,
2020-10-06,,,,,,,0,,,,2.3,,6.2,,,
2020-10-06,,,,,,,0,,,,2.5,,5.9,,,
2020-10-06,,,0,(vau),,,0,,,,2.7,,6.5,,3.1,
2020-10-06,,,,,,,0,,,,2.8,,7.8,,,
2020-10-06,,,,,,,0,,,,2.7,,5,,,
2020-10-06,,,,,,,0,,,,2.3,,5.1,,,
2020-10-06,,,,,,,0,,,,2.3,,6.9,,,
2020-10-06,,,,,,,0,,,,2.7,,6.6,,,
2020-10-06,,,,,,,0,,,,3.2,,6.5,,,
2020-10-06,,,,,,,0,,,,3.1,,6.7,,,
2020-10-06,,,,,,,0,,,,3.8,,10.6,,,
2020-10-06,,,,,,,0,,,,4.1,,8.6,,,
2020-10-06,,,,,,,0,,,,3.9,,7.8,,,
2020-10-06,,,,,,,0,,,,3.6,,9.2,,,
2020-10-06,,,,,,,0,,,,3,,6.3,,,
2020-10-06,,,,,,,0,,,,3,,7,,,
2020-10-06,,,,,,,0,,,,2.6,,7.4,,,
2020-11-06,,,,,,,0,,,,2.1,,6,,,
2020-11-06,,,,,,,0,,,,1.3,,3.8,,,
2020-11-06,,,,,,,0,,,,2.2,,5.5,,,
2020-11-06,,,,,,,0,,,,2,,4.8,,,
2020-11-06,,,,,,,0,,,,1.7,,6,,,
2020-11-06,,,,,,,0,,,,1.1,,3.3,,,
2020-11-06,,,,,,,0,,,,0.8,,3.6,,,
2020-11-06,,,,,,,0,,,,0.6,,3.1,,,
2020-11-06,,,,,,,0.4,,,,0.8,,2.4,,,
2020-11-06,,,1.2,(vau),,,0.8,,,,1.6,,3.9,,2.4,
2020-11-06,,,,,,,0,,,,1.2,,4.4,,,
2020-11-06,,,,,,,0,,,,1.8,,5.7,,,
2020-11-06,,,,,,,0.1,,,,2.2,,4.3,,,
2020-11-06,,,,,,,0,,,,2.4,,4.4,,,
2020-11-06,,,,,,,1.4,,,,1.3,,5.1,,,
2020-11-06,,,,,,,0.5,,,,2,,5.1,,,
2020-11-06,,,,,,,0,,,,2.1,,5.5,,,
2020-11-06,,,,,,,0,,,,2,,4.9,,,
2020-11-06,,,,,,,0,,,,1.8,,5.9,,,
2020-11-06,,,,,,,0,,,,1,,3.3,,,
2020-11-06,,,,,,,0,,,,0.9,,3.8,,,
2020-11-06,,,,,,,0,,,,1,,3,,,
2020-11-06,,,,,,,0,,,,0.8,,3.7,,,
2020-11-06,,,,,,,0,,,,0.7,,3.1,,,
2020-12-06,,,,,,,0,,,,0.5,,2.3,,,
2020-12-06,,,,,,,0,,,,0.9,,3.3,,,
2020-12-06,,,,,,,0,,,,0.5,,2.7,,,
2020-12-06,,,,,,,0,,,,0.6,,2.2,,,
2020-12-06,,,,,,,0,,,,0.5,,1.7,,,
2020-12-06,,,,,,,0,,,,1,,2.9,,,
2020-12-06,,,,,,,0,,,,0.9,,2.9,,,
2020-12-06,,,,,,,0,,,,1.2,,3.9,,,
2020-12-06,,,,,,,0.2,,,,1.8,,5.1,,,
2020-12-06,,,2.2,(vau),,,0,,,,1.8,,3.3,,1.3,
2020-12-06,,,,,,,0.4,,,,2,,4.3,,,
2020-12-06,,,,,,,0,,,,1.1,,3.1,,,
2020-12-06,,,,,,,0,,,,1.8,,4.2,,,
2020-12-06,,,,,,,0,,,,1.5,,4.4,,,
2020-12-06,,,,,,,0,,,,1.6,,4.4,,,
2020-12-06,,,,,,,0.2,,,,1.4,,3.7,,,
2020-12-06,,,,,,,2,,,,2.2,,3.7,,,
2020-12-06,,,,,,,0.2,,,,2.4,,3.9,,,
2020-12-06,,,,,,,0,,,,1.6,,4.7,,,
2020-12-06,,,,,,,0,,,,1.2,,3.2,,,
2020-12-06,,,,,,,0,,,,1.1,,3.6,,,
2020-12-06,,,,,,,0,,,,1.1,,3.4,,,
2020-12-06,,,,,,,0,,,,0.8,,2.4,,,
2020-12-06,,,,,,,0,,,,0.2,,1.7,,,
13/06/2020 00:00,,,,,,,0,,,,0,,0.3,,,
13/06/2020 01:00,,,,,,,0,,,,0,,0,,,
13/06/2020 02:00,,,,,,,0,,,,0,,0,,,
13/06/2020 03:00,,,,,,,0.1,,,,0,,0,,,
13/06/2020 04:00,,,,,,,0,,,,0,,0,,,
13/06/2020 05:00,,,,,,,0,,,,0.1,,1.1,,,
13/06/2020 06:00,,,,,,,0,,,,0,,0.3,,,
13/06/2020 07:00,,,,,,,0,,,,0,,1,,,
13/06/2020 08:00,,,,,,,0,,,,0.3,,1.1,,,
13/06/2020 09:00,,,2.9,(vau),,,0,,,,0.4,,1.7,,0.9,
13/06/2020 10:00,,,,,,,0,,,,0.9,,2.4,,,
13/06/2020 11:00,,,,,,,0.1,,,,1.2,,2.5,,,
13/06/2020 12:00,,,,,,,0,,,,1.7,,5.1,,,
13/06/2020 13:00,,,,,,,0,,,,2.3,,4.6,,,
13/06/2020 14:00,,,,,,,0,,,,2.5,,5,,,
13/06/2020 15:00,,,,,,,0,,,,2.4,,4.7,,,
13/06/2020 16:00,,,,,,,0,,,,2.6,,4.8,,,
13/06/2020 17:00,,,,,,,0,,,,2.2,,4.2,,,
13/06/2020 18:00,,,,,,,0,,,,1.9,,4.2,,,
13/06/2020 19:00,,,,,,,0,,,,1.4,,5.1,,,
13/06/2020 20:00,,,,,,,0,,,,0.9,,2.2,,,
13/06/2020 21:00,,,,,,,0,,,,0.4,,1.9,,,
13/06/2020 22:00,,,,,,,0,,,,0.1,,1.2,,,
13/06/2020 23:00,,,,,,,0,,,,0.2,,1.6,,,
14/06/2020 00:00,,,,,,,0,,,,0.3,,2.2,,,
14/06/2020 01:00,,,,,,,0,,,,0.1,,1,,,
14/06/2020 02:00,,,,,,,0,,,,0,,0.3,,,
14/06/2020 03:00,,,,,,,0.1,,,,0,,0,,,
14/06/2020 04:00,,,,,,,0,,,,0,,0.5,,,
14/06/2020 05:00,,,,,,,0,,,,0,,0,,,
14/06/2020 06:00,,,,,,,0,,,,0,,0.5,,,
14/06/2020 07:00,,,,,,,0,,,,0,,0,,,
14/06/2020 08:00,,,,,,,0,,,,0.4,,2.2,,,
14/06/2020 09:00,,,0.2,(vau),,,0,,,,0.6,,2.4,,0.9,
14/06/2020 10:00,,,,,,,0.1,,,,0,,1.9,,,
14/06/2020 11:00,,,,,,,0,,,,1,,3,,,
14/06/2020 12:00,,,,,,,0,,,,1.3,,3.1,,,
14/06/2020 13:00,,,,,,,0,,,,1.9,,4.4,,,
14/06/2020 14:00,,,,,,,0,,,,2.3,,4.9,,,
14/06/2020 15:00,,,,,,,0,,,,2.1,,5.3,,,
14/06/2020 16:00,,,,,,,0,,,,1.8,,4.1,,,
14/06/2020 17:00,,,,,,,0,,,,1.9,,5.1,,,
14/06/2020 18:00,,,,,,,0,,,,2.1,,4.4,,,
14/06/2020 19:00,,,,,,,0,,,,2.1,,5.4,,,
14/06/2020 20:00,,,,,,,0,,,,1.6,,4.7,,,
14/06/2020 21:00,,,,,,,0,,,,2,,4.8,,,
14/06/2020 22:00,,,,,,,0,,,,0.9,,3.1,,,
14/06/2020 23:00,,,,,,,0,,,,0.2,,1.7,,,
15/06/2020 00:00,,,,,,,0,,,,0.1,,1,,,
15/06/2020 01:00,,,,,,,0,,,,0,,1,,,
15/06/2020 02:00,,,,,,,0,,,,0.9,,2.8,,,
15/06/2020 03:00,,,,,,,0,,,,1.4,,3.3,,,
15/06/2020 04:00,,,,,,,0,,,,1.1,,2.8,,,
15/06/2020 05:00,,,,,,,0,,,,0.9,,2.6,,,
15/06/2020 06:00,,,,,,,0,,,,0.8,,2.1,,,
15/06/2020 07:00,,,,,,,0,,,,0.4,,2.3,,,
15/06/2020 08:00,,,,,,,0,,,,0.7,,3.6,,,
15/06/2020 09:00,,,0.1,(vau),,,0,,,,0.8,,3,,1.2,
15/06/2020 10:00,,,,,,,0,,,,1.4,,3.9,,,
15/06/2020 11:00,,,,,,,0,,,,1.3,,2.8,,,
15/06/2020 12:00,,,,,,,0,,,,1.8,,4.9,,,
15/06/2020 13:00,,,,,,,0,,,,2.1,,4.4,,,
15/06/2020 14:00,,,,,,,0,,,,1.9,,4.8,,,
15/06/2020 15:00,,,,,,,0,,,,1.9,,3.7,,,
15/06/2020 16:00,,,,,,,0,,,,2.4,,4.4,,,
15/06/2020 17:00,,,,,,,0,,,,1.9,,4.4,,,
15/06/2020 18:00,,,,,,,0,,,,1.7,,3.9,,,
15/06/2020 19:00,,,,,,,0,,,,1.2,,3.1,,,
15/06/2020 20:00,,,,,,,0,,,,0.6,,3.1,,,
15/06/2020 21:00,,,,,,,0,,,,0.4,,2.1,,,
15/06/2020 22:00,,,,,,,0,,,,0.5,,2.1,,,
15/06/2020 23:00,,,,,,,0,,,,0.3,,1.7,,,
16/06/2020 00:00,,,,,,,0,,,,0.6,,2.3,,,
16/06/2020 01:00,,,,,,,0,,,,0,,0.9,,,
16/06/2020 02:00,,,,,,,0,,,,0,,0.7,,,
16/06/2020 03:00,,,,,,,0,,,,0,,0.5,,,
16/06/2020 04:00,,,,,,,0.2,,,,0,,1,,,
16/06/2020 05:00,,,,,,,0.2,,,,0.4,,1.4,,,
16/06/2020 06:00,,,,,,,0,,,,0.6,,1.7,,,
16/06/2020 07:00,,,,,,,0,,,,1.1,,3.2,,,
16/06/2020 08:00,,,,,,,0,,,,1.6,,4,,,
16/06/2020 09:00,,,0.4,(vau),,,0,,,,2,,5.4,,1.1,
16/06/2020 10:00,,,,,,,0,,,,1.9,,3.8,,,
16/06/2020 11:00,,,,,,,0,,,,1.9,,3.9,,,
16/06/2020 12:00,,,,,,,0,,,,1.8,,3.8,,,
16/06/2020 13:00,,,,,,,0,,,,2.4,,5.6,,,
16/06/2020 14:00,,,,,,,0,,,,2.6,,6.2,,,
16/06/2020 15:00,,,,,,,0,,,,1.9,,5.4,,,
16/06/2020 16:00,,,,,,,0,,,,1.8,,4,,,
16/06/2020 17:00,,,,,,,0,,,,2.1,,4.8,,,
16/06/2020 18:00,,,,,,,0,,,,1.4,,4.4,,,
16/06/2020 19:00,,,,,,,0,,,,1.8,,4.8,,,
16/06/2020 20:00,,,,,,,0,,,,1.4,,3,,,
16/06/2020 21:00,,,,,,,0,,,,2.1,,5.4,,,
16/06/2020 22:00,,,,,,,0,,,,1.6,,4.4,,,
16/06/2020 23:00,,,,,,,0,,,,1.2,,2.9,,,
17/06/2020 00:00,,,,,,,0,,,,1.4,,4.4,,,
17/06/2020 01:00,,,,,,,0,,,,1.5,,3.2,,,
17/06/2020 02:00,,,,,,,0,,,,0.9,,2.6,,,
17/06/2020 03:00,,,,,,,0,,,,0.7,,2.6,,,
17/06/2020 04:00,,,,,,,0,,,,0.3,,2.4,,,
17/06/2020 05:00,,,,,,,0,,,,0,,0.6,,,
17/06/2020 06:00,,,,,,,0,,,,0.1,,0.8,,,
17/06/2020 07:00,,,,,,,0.3,,,,0.8,,2.2,,,
17/06/2020 08:00,,,,,,,0,,,,0.8,,2.4,,,
17/06/2020 09:00,,,0.3,(vau),,,0,,,,0.9,,2.9,,1.4,
17/06/2020 10:00,,,,,,,0,,,,1.2,,3.4,,,
17/06/2020 11:00,,,,,,,0,,,,1.8,,4.5,,,
17/06/2020 12:00,,,,,,,0,,,,1.7,,5.5,,,
17/06/2020 13:00,,,,,,,0,,,,2,,5.9,,,
17/06/2020 14:00,,,,,,,0,,,,2.1,,5.4,,,
17/06/2020 15:00,,,,,,,0,,,,2.2,,5.4,,,
17/06/2020 16:00,,,,,,,0,,,,2.5,,6,,,
17/06/2020 17:00,,,,,,,0,,,,2.7,,7.6,,,
17/06/2020 18:00,,,,,,,0,,,,2.4,,4.7,,,
17/06/2020 19:00,,,,,,,0,,,,2.1,,4,,,
17/06/2020 20:00,,,,,,,0,,,,1.8,,4,,,
17/06/2020 21:00,,,,,,,0,,,,1.6,,6.4,,,
17/06/2020 22:00,,,,,,,0,,,,1.8,,5.1,,,
17/06/2020 23:00,,,,,,,0,,,,1.6,,3.9,,,
18/06/2020 00:00,,,,,,,0,,,,2.8,,5.3,,,
18/06/2020 01:00,,,,,,,0,,,,2.9,,6.4,,,
18/06/2020 02:00,,,,,,,0,,,,2,,5,,,
18/06/2020 03:00,,,,,,,0,,,,1.7,,3.2,,,
18/06/2020 04:00,,,,,,,0,,,,1.5,,3.8,,,
18/06/2020 05:00,,,,,,,0,,,,2.3,,4.9,,,
18/06/2020 06:00,,,,,,,0,,,,2.6,,4.9,,,
18/06/2020 07:00,,,,,,,0,,,,2.5,,7.7,,,
18/06/2020 08:00,,,,,,,0,,,,2.8,,5,,,
18/06/2020 09:00,,,0,(vau),,,0,,,,2.7,,6.3,,2.1,
18/06/2020 10:00,,,,,,,0,,,,3.7,,9.4,,,
18/06/2020 11:00,,,,,,,0,,,,3.8,,8,,,
18/06/2020 12:00,,,,,,,0,,,,4,,10.5,,,
18/06/2020 13:00,,,,,,,0,,,,3.6,,7.2,,,
18/06/2020 14:00,,,,,,,0,,,,4,,8.3,,,
18/06/2020 15:00,,,,,,,0,,,,3.9,,8,,,
18/06/2020 16:00,,,,,,,0,,,,4.3,,11.2,,,
18/06/2020 17:00,,,,,,,0,,,,4.2,,8.5,,,
18/06/2020 18:00,,,,,,,0,,,,4.4,,10,,,
18/06/2020 19:00,,,,,,,0,,,,3.9,,8.9,,,
18/06/2020 20:00,,,,,,,0,,,,4.1,,7.5,,,
18/06/2020 21:00,,,,,,,0,,,,3.1,,7.9,,,
18/06/2020 22:00,,,,,,,0,,,,3.6,,7.2,,,
18/06/2020 23:00,,,,,,,0,,,,3.8,,6.7,,,
19/06/2020 00:00,,,,,,,0,,,,3.6,,8.5,,,
19/06/2020 01:00,,,,,,,0,,,,3.8,,9,,,
19/06/2020 02:00,,,,,,,0,,,,3.1,,8.5,,,
19/06/2020 03:00,,,,,,,0,,,,2.9,,8,,,
19/06/2020 04:00,,,,,,,0,,,,2,,5.1,,,
19/06/2020 05:00,,,,,,,0,,,,1.3,,5.2,,,
19/06/2020 06:00,,,,,,,0,,,,2,,5,,,
19/06/2020 07:00,,,,,,,0,,,,2.3,,5,,,
19/06/2020 08:00,,,,,,,0,,,,2.7,,5.2,,,
19/06/2020 09:00,,,0,(vau),,,0,,,,2.9,,6,,3.4,
19/06/2020 10:00,,,,,,,0,,,,3,,6.1,,,
19/06/2020 11:00,,,,,,,0,,,,2,,7.1,,,
19/06/2020 12:00,,,,,,,0,,,,2.1,,5.5,,,
19/06/2020 13:00,,,,,,,0,,,,2.5,,5.2,,,
19/06/2020 14:00,,,,,,,0,,,,2.3,,6.6,,,
19/06/2020 15:00,,,,,,,0,,,,2.4,,5.4,,,
19/06/2020 16:00,,,,,,,0,,,,3.6,,9,,,
19/06/2020 17:00,,,,,,,0,,,,4,,8.2,,,
19/06/2020 18:00,,,,,,,0,,,,3.9,,7.3,,,
19/06/2020 19:00,,,,,,,0,,,,4.1,,9.1,,,
19/06/2020 20:00,,,,,,,0,,,,4.1,,8.2,,,
19/06/2020 21:00,,,,,,,0,,,,3.9,,8,,,
19/06/2020 22:00,,,,,,,0,,,,4.3,,8,,,
19/06/2020 23:00,,,,,,,0,,,,4,,6.7,,,
20/06/2020 00:00,,,,,,,0,,,,3.9,,8.6,,,
20/06/2020 01:00,,,,,,,0,,,,3.9,,7.9,,,
20/06/2020 02:00,,,,,,,0,,,,3.8,,8.4,,,
20/06/2020 03:00,,,,,,,0,,,,4.3,,9.5,,,
20/06/2020 04:00,,,,,,,0,,,,4.3,,9.2,,,
20/06/2020 05:00,,,,,,,0,,,,3.8,,9.5,,,
20/06/2020 06:00,,,,,,,0,,,,3.9,,9.2,,,
20/06/2020 07:00,,,,,,,0,,,,3.6,,6.6,,,
20/06/2020 08:00,,,,,,,0,,,,3.6,,7.9,,,
20/06/2020 09:00,,,0,(vau),,,0,,,,3.1,,9.2,,3.5,
20/06/2020 10:00,,,,,,,0,,,,3,,5.8,,,
20/06/2020 11:00,,,,,,,0,,,,3,,6.1,,,
20/06/2020 12:00,,,,,,,0,,,,3,,5.6,,,
20/06/2020 13:00,,,,,,,0,,,,3.3,,6.7,,,
20/06/2020 14:00,,,,,,,0,,,,3.3,,7.8,,,
20/06/2020 15:00,,,,,,,0,,,,3.6,,8,,,
20/06/2020 16:00,,,,,,,0,,,,4,,7.8,,,
20/06/2020 17:00,,,,,,,0,,,,3.5,,7.1,,,
20/06/2020 18:00,,,,,,,0,,,,4,,7.4,,,
20/06/2020 19:00,,,,,,,0,,,,3.9,,7.1,,,
20/06/2020 20:00,,,,,,,0,,,,4,,10.2,,,
20/06/2020 21:00,,,,,,,0,,,,4.1,,7.9,,,
20/06/2020 22:00,,,,,,,0,,,,4,,9.1,,,
20/06/2020 23:00,,,,,,,0,,,,4.2,,7.5,,,
21/06/2020 00:00,,,,,,,0,,,,3.5,,6.6,,,
21/06/2020 01:00,,,,,,,0,,,,3.9,,7.3,,,
21/06/2020 02:00,,,,,,,0,,,,3.3,,6.8,,,
21/06/2020 03:00,,,,,,,0,,,,3.3,,8.5,,,
21/06/2020 04:00,,,,,,,0,,,,3.6,,6.4,,,
21/06/2020 05:00,,,,,,,0,,,,3.8,,9.1,,,
21/06/2020 06:00,,,,,,,0,,,,3.2,,7.3,,,
21/06/2020 07:00,,,,,,,0,,,,3.1,,7.5,,,
21/06/2020 08:00,,,,,,,0,,,,2.9,,6,,,
21/06/2020 09:00,,,0,(vau),,,0,,,,3.2,,8.8,,3.5,
21/06/2020 10:00,,,,,,,0,,,,2.8,,6.4,,,
21/06/2020 11:00,,,,,,,0,,,,3.3,,7.1,,,
21/06/2020 12:00,,,,,,,0,,,,3.6,,7.1,,,
21/06/2020 13:00,,,,,,,0,,,,3.8,,7.8,,,
21/06/2020 14:00,,,,,,,0,,,,3.3,,6.3,,,
21/06/2020 15:00,,,,,,,0,,,,3.8,,8.5,,,
21/06/2020 16:00,,,,,,,0,,,,4,,7.7,,,
21/06/2020 17:00,,,,,,,0,,,,3.8,,7.1,,,
21/06/2020 18:00,,,,,,,0,,,,4.6,,11.5,,,
21/06/2020 19:00,,,,,,,0,,,,4.8,,8.3,,,
21/06/2020 20:00,,,,,,,0,,,,4.9,,9.5,,,
21/06/2020 21:00,,,,,,,0,,,,4.9,,12,,,
21/06/2020 22:00,,,,,,,0,,,,4.8,,7.7,,,
21/06/2020 23:00,,,,,,,0,,,,5,,9,,,
22/06/2020 00:00,,,,,,,0,,,,4.1,,10.6,,,
22/06/2020 01:00,,,,,,,0,,,,4.2,,9,,,
22/06/2020 02:00,,,,,,,0,,,,3.8,,6.4,,,
22/06/2020 03:00,,,,,,,0,,,,3.7,,7.5,,,
22/06/2020 04:00,,,,,,,0,,,,3.7,,8.1,,,
22/06/2020 05:00,,,,,,,0,,,,3.4,,8,,,
22/06/2020 06:00,,,,,,,0,,,,3.1,,9.1,,,
22/06/2020 07:00,,,,,,,0,,,,2.2,,4.1,,,
22/06/2020 08:00,,,,,,,0,,,,1,,3.1,,,
22/06/2020 09:00,,,0,(vau),,,0,,,,0.7,,2.3,,3.6,
22/06/2020 10:00,,,,,,,0,,,,0.8,,1.9,,,
22/06/2020 11:00,,,,,,,0,,,,1.6,,4.3,,,
22/06/2020 12:00,,,,,,,0,,,,1.2,,2.8,,,
22/06/2020 13:00,,,,,,,0,,,,0.9,,2.1,,,
22/06/2020 14:00,,,,,,,0,,,,1.1,,2.7,,,
22/06/2020 15:00,,,,,,,0,,,,1.1,,2.4,,,
22/06/2020 16:00,,,,,,,0,,,,1.4,,3.5,,,
22/06/2020 17:00,,,,,,,0,,,,2.3,,4.6,,,
22/06/2020 18:00,,,,,,,0,,,,2.9,,6.7,,,
22/06/2020 19:00,,,,,,,0,,,,3.4,,7.6,,,
22/06/2020 20:00,,,,,,,0,,,,3.2,,5.9,,,
22/06/2020 21:00,,,,,,,0,,,,3.8,,7.6,,,
22/06/2020 22:00,,,,,,,0,,,,3.7,,7.6,,,
22/06/2020 23:00,,,,,,,0,,,,4.2,,8.5,,,
23/06/2020 00:00,,,,,,,0,,,,3.9,,6.7,,,
23/06/2020 01:00,,,,,,,0,,,,3.8,,7.5,,,
23/06/2020 02:00,,,,,,,0,,,,3.2,,7.1,,,
23/06/2020 03:00,,,,,,,0,,,,2.6,,5.3,,,
23/06/2020 04:00,,,,,,,0,,,,1.9,,4.4,,,
23/06/2020 05:00,,,,,,,0,,,,0.7,,3.9,,,
23/06/2020 06:00,,,,,,,0,,,,0.3,,1.1,,,
23/06/2020 07:00,,,,,,,0,,,,0.6,,2.9,,,
23/06/2020 08:00,,,,,,,0,,,,1.1,,4.5,,,
23/06/2020 09:00,,,0,(vau),,,0,,,,0.8,,2.1,,2.1,
23/06/2020 10:00,,,,,,,0,,,,1.9,,2.7,,,
23/06/2020 11:00,,,,,,,0,,,,1.7,,3.5,,,
23/06/2020 12:00,,,,,,,0,,,,1.4,,3,,,
23/06/2020 13:00,,,,,,,0,,,,1.3,,3.6,,,
23/06/2020 14:00,,,,,,,0,,,,2,,5.4,,,
23/06/2020 15:00,,,,,,,0,,,,3.2,,7.4,,,
23/06/2020 16:00,,,,,,,0,,,,3.8,,8.9,,,
23/06/2020 17:00,,,,,,,0,,,,4.4,,7.9,,,
23/06/2020 18:00,,,,,,,0,,,,4.2,,9.7,,,
23/06/2020 19:00,,,,,,,0,,,,4.3,,8.3,,,
23/06/2020 20:00,,,,,,,0,,,,3.7,,8.4,,,
23/06/2020 21:00,,,,,,,0,,,,3.8,,9.1,,,
23/06/2020 22:00,,,,,,,0,,,,4.9,,10.1,,,
23/06/2020 23:00,,,,,,,0,,,,4.3,,10.5,,,
24/06/2020 00:00,,,,,,,0,,,,3.3,,7.4,,,
24/06/2020 01:00,,,,,,,0,,,,2.1,,7.1,,,
24/06/2020 02:00,,,,,,,0,,,,1.3,,4.8,,,
24/06/2020 03:00,,,,,,,0,,,,0.8,,3.4,,,
24/06/2020 04:00,,,,,,,0,,,,0.4,,2.3,,,
24/06/2020 05:00,,,,,,,0,,,,1.1,,4.8,,,
24/06/2020 06:00,,,,,,,0,,,,1.1,,4.4,,,
24/06/2020 07:00,,,,,,,0,,,,1.1,,3.5,,,
24/06/2020 08:00,,,,,,,0,,,,1.1,,5.9,,,
24/06/2020 09:00,,,0,(vau),,,0,,,,0.7,,2.4,,2.4,
24/06/2020 10:00,,,,,,,0,,,,0.7,,2.9,,,
24/06/2020 11:00,,,,,,,0,,,,1.2,,2.8,,,
24/06/2020 12:00,,,,,,,0,,,,1.6,,4.8,,,
24/06/2020 13:00,,,,,,,0,,,,2.9,,5.8,,,
24/06/2020 14:00,,,,,,,0,,,,2.7,,7.8,,,
24/06/2020 15:00,,,,,,,0,,,,4.3,,9.2,,,
24/06/2020 16:00,,,,,,,0,,,,3.5,,7.1,,,
24/06/2020 17:00,,,,,,,0,,,,4.4,,8.4,,,
24/06/2020 18:00,,,,,,,0,,,,4.3,,7.8,,,
24/06/2020 19:00,,,,,,,0,,,,5.1,,11.9,,,
24/06/2020 20:00,,,,,,,0,,,,4.1,,8.3,,,
24/06/2020 21:00,,,,,,,0,,,,4.4,,8.1,,,
24/06/2020 22:00,,,,,,,0,,,,4.2,,9.9,,,
24/06/2020 23:00,,,,,,,0,,,,4.2,,8.1,,,
25/06/2020 00:00,,,,,,,0,,,,3.9,,7.4,,,
25/06/2020 01:00,,,,,,,0,,,,4.4,,9.8,,,
25/06/2020 02:00,,,,,,,0,,,,4.1,,10.8,,,
25/06/2020 03:00,,,,,,,0,,,,3.1,,7.7,,,
25/06/2020 04:00,,,,,,,0,,,,4.4,,10.9,,,
25/06/2020 05:00,,,,,,,0,,,,3.9,,9.2,,,
25/06/2020 06:00,,,,,,,0,,,,3.7,,7.4,,,
25/06/2020 07:00,,,,,,,0,,,,4.3,,10.3,,,
25/06/2020 08:00,,,,,,,0,,,,4.6,,9.5,,,
25/06/2020 09:00,,,0,(vau),,,0,,,,5,,9.7,,3.7,
25/06/2020 10:00,,,,,,,0,,,,4.4,,10.2,,,
25/06/2020 11:00,,,,,,,0,,,,4.5,,10.1,,,
25/06/2020 12:00,,,,,,,0,,,,4.6,,9,,,
25/06/2020 13:00,,,,,,,0,,,,4.2,,8.1,,,
25/06/2020 14:00,,,,,,,0,,,,4.1,,8.4,,,
25/06/2020 15:00,,,,,,,0,,,,3.6,,6.5,,,
25/06/2020 16:00,,,,,,,0,,,,3.7,,9.1,,,
25/06/2020 17:00,,,,,,,0,,,,4.2,,8.3,,,
25/06/2020 18:00,,,,,,,0,,,,4.6,,7.6,,,
25/06/2020 19:00,,,,,,,0,,,,4.2,,10.1,,,
25/06/2020 20:00,,,,,,,0,,,,4,,7.1,,,
25/06/2020 21:00,,,,,,,0,,,,4.2,,8.2,,,
25/06/2020 22:00,,,,,,,0,,,,4,,8.5,,,
25/06/2020 23:00,,,,,,,0,,,,4,,8.1,,,
26/06/2020 00:00,,,,,,,0,,,,3.9,,7.5,,,
26/06/2020 01:00,,,,,,,0,,,,3.1,,6.3,,,
26/06/2020 02:00,,,,,,,0.1,,,,3.2,,6,,,
26/06/2020 03:00,,,,,,,0,,,,2.6,,5.6,,,
26/06/2020 04:00,,,,,,,0,,,,2.2,,5.2,,,
26/06/2020 05:00,,,,,,,0,,,,1.2,,3.6,,,
26/06/2020 06:00,,,,,,,0,,,,1.3,,4.2,,,
26/06/2020 07:00,,,,,,,0.1,,,,0.4,,1.9,,,
26/06/2020 08:00,,,,,,,0,,,,1.1,,6.9,,,
26/06/2020 09:00,,,0.2,(vau),,,0,,,,1.2,,3.4,,3.3,
26/06/2020 10:00,,,,,,,0,,,,1.6,,3.7,,,
26/06/2020 11:00,,,,,,,0,,,,1.2,,3.3,,,
26/06/2020 12:00,,,,,,,0,,,,1.6,,4.7,,,
26/06/2020 13:00,,,,,,,0,,,,1.6,,4.4,,,
26/06/2020 14:00,,,,,,,0,,,,2.4,,4.7,,,
26/06/2020 15:00,,,,,,,0,,,,2.3,,6.3,,,
26/06/2020 16:00,,,,,,,0,,,,2,,5.6,,,
26/06/2020 17:00,,,,,,,0,,,,2,,5.2,,,
26/06/2020 18:00,,,,,,,0,,,,2,,4.4,,,
26/06/2020 19:00,,,,,,,0,,,,1.6,,3.2,,,
26/06/2020 20:00,,,,,,,0,,,,1.3,,4.4,,,
26/06/2020 21:00,,,,,,,0,,,,1.1,,3.5,,,
26/06/2020 22:00,,,,,,,0,,,,0.7,,2,,,
26/06/2020 23:00,,,,,,,0,,,,0.7,,2.9,,,
